,Unnamed: 0,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
4131,7427,INDORES14DEL02,34.0,4.9,31-03-2022,21:15,21:30,Sandstorms,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,45,20002.514159891503
4132,1480,INDORES03DEL02,22.0,4.2,30-03-2022,10:30,10:40,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.514159891503
4133,12065,KNPRES03DEL02,27.0,4.7,17-02-2022,10:15,10:25,Cloudy,Low,2,Meal,electric_scooter,1.0,No,Urban,16,20002.514159891503
4134,30999,RANCHIRES16DEL03,30.0,4.8,03-04-2022,20:40,20:45,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,33,20002.514159891503
4135,4273,GOARES15DEL02,35.0,4.8,11-02-2022,11:10,11:25,Fog,High,2,Drinks,motorcycle,1.0,No,Metropolitian,38,20002.514159887578
4136,2029,MYSRES08DEL02,36.0,3.6,29-03-2022,22:35,22:50,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,38,20002.514159887578
4137,21840,COIMBRES20DEL03,29.0,2.8,06-03-2022,22:30,22:45,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,31,20002.514159887578
4138,16000,PUNERES20DEL03,37.0,4.7,01-03-2022,20:45,0.875,Windy,Jam,0,Meal,motorcycle,2.0,No,Urban,39,20002.51415986448
4139,34243,COIMBRES15DEL03,20.0,4.8,30-03-2022,0.833333333,20:15,Windy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,19,20002.51415986448
4140,7094,ALHRES14DEL01,30.0,4.2,11-02-2022,15:25,15:40,Windy,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,34,20002.51415986448
4141,25932,VADRES010DEL02,39.0,5.0,18-03-2022,21:25,21:30,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.51415986448
4142,38645,BANGRES08DEL02,36.0,4.9,25-03-2022,23:35,23:45,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,28,20002.51415986448
4143,25327,COIMBRES13DEL03,38.0,4.9,09-03-2022,23:15,23:20,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,15,20002.51415980955
4144,24247,MYSRES13DEL01,37.0,4.2,16-03-2022,20:15,20:30,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,40,20002.5141595647
4145,8279,KOLRES03DEL03,28.0,4.9,16-02-2022,18:10,18:25,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.514159559927
4146,11107,RANCHIRES15DEL03,32.0,5.0,11-03-2022,23:50,23:55,Cloudy,Low,2,Meal,scooter,1.0,No,Urban,18,20002.514159559927
4147,21063,CHENRES03DEL01,32.0,4.6,06-03-2022,22:50,23:05,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,20002.514159559927
4148,38683,MYSRES05DEL02,23.0,4.6,12-03-2022,18:35,18:40,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,12,20002.514159559927
4149,2627,LUDHRES19DEL01,24.0,4.7,12-02-2022,22:35,22:45,Cloudy,Low,1,Meal,motorcycle,1.0,No,Urban,20,20002.5141594492
4150,41681,JAPRES12DEL02,39.0,4.8,25-03-2022,22:45,0.958333333,Sunny,Low,1,Drinks,scooter,0.0,No,,28,20002.514159447626
4151,20549,BANGRES09DEL01,26.0,4.7,12-03-2022,18:35,18:40,Sandstorms,Medium,1,Buffet,scooter,1.0,No,Urban,28,20002.514159447626
4152,43682,BANGRES12DEL03,26.0,4.8,05-03-2022,20:10,20:15,Sunny,Jam,1,Drinks,motorcycle,1.0,No,,12,20002.514159447626
4153,33520,MYSRES11DEL02,21.0,5.0,27-03-2022,20:25,20:40,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,20,20002.514159419083
4154,17687,MYSRES03DEL03,38.0,4.3,04-03-2022,18:40,18:45,Stormy,Medium,1,Snack,scooter,2.0,No,Metropolitian,37,20002.514158871112
4155,8322,ALHRES03DEL03,28.0,4.6,16-02-2022,20:20,20:30,Windy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.514158871112
4156,1253,MYSRES16DEL02,39.0,4.1,21-03-2022,21:55,22:10,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,32,20002.514158871112
4157,18080,HYDRES19DEL01,25.0,4.9,30-03-2022,14:55,0.625,Cloudy,High,1,Meal,scooter,,No,Metropolitian,32,20002.514158871112
4158,3633,LUDHRES09DEL03,25.0,4.8,11-02-2022,23:55,1,Sunny,Low,1,Meal,scooter,1.0,No,,19,20002.514158871112
4159,11762,JAPRES010DEL03,23.0,4.8,10-03-2022,0.916666667,22:05,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,23,20002.514158809918
4160,25489,PUNERES05DEL01,27.0,4.7,19-03-2022,10:20,10:35,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.51415682591
4161,28744,VADRES05DEL03,28.0,4.3,07-03-2022,19:50,20:05,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,34,20002.514156656864
4162,11208,BANGRES02DEL03,27.0,5.0,07-03-2022,0.875,21:15,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.514156656864
4163,19962,RANCHIRES17DEL01,,,29-03-2022,,17:30,Cloudy,Medium,0,Snack,motorcycle,2.0,No,Metropolitian,40,20002.514156656864
4164,11461,MYSRES11DEL01,35.0,4.8,05-03-2022,12:45,0.541666667,Sunny,High,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.514156656864
4165,9801,CHENRES08DEL01,39.0,4.1,09-03-2022,13:40,13:55,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.514156656864
4166,14194,AURGRES010DEL02,30.0,4.7,17-02-2022,23:35,23:50,Sunny,Low,2,Buffet,scooter,1.0,No,Metropolitian,19,20002.514156656864
4167,41322,PUNERES19DEL03,,,10-03-2022,,23:55,,,3,Snack,electric_scooter,0.0,No,Metropolitian,20,20002.5141527484
4168,15232,BANGRES16DEL02,33.0,4.1,05-04-2022,0.458333333,11:10,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,24,20002.5141527484
4169,16811,JAPRES02DEL03,39.0,4.7,03-04-2022,22:15,22:30,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.5141527484
4170,24181,BANGRES12DEL02,28.0,4.1,11-03-2022,23:20,23:30,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,20002.5141527484
4171,23146,HYDRES010DEL02,36.0,4.7,17-03-2022,11:45,0.5,Windy,High,2,Meal,scooter,0.0,No,Metropolitian,28,20002.514139338444
4172,43521,INDORES02DEL01,39.0,4.8,21-03-2022,16:25,16:30,Cloudy,Medium,0,Drinks,motorcycle,0.0,No,Urban,26,20002.514138927832
4173,38619,MYSRES13DEL03,23.0,4.6,24-03-2022,17:25,17:40,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.514138927832
4174,19931,RANCHIRES04DEL02,25.0,4.5,05-03-2022,09:15,09:30,Stormy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,13,20002.51413887473
4175,36242,HYDRES04DEL01,39.0,4.3,26-03-2022,15:35,15:45,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,32,20002.51413887473
4176,17989,RANCHIRES14DEL02,31.0,4.8,18-03-2022,23:45,23:50,Windy,Low,1,Meal,motorcycle,0.0,No,Urban,23,20002.514138824394
4177,32416,VADRES12DEL02,29.0,4.4,17-03-2022,08:25,08:40,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,15,20002.514138824394
4178,17702,BANGRES12DEL02,30.0,4.5,06-04-2022,0.75,18:10,Windy,Medium,2,Drinks,scooter,1.0,No,Urban,28,20002.51413863958
4179,28560,VADRES06DEL02,34.0,5.0,05-03-2022,09:15,09:20,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.514138442373
4180,34575,PUNERES19DEL02,29.0,4.7,03-03-2022,18:50,18:55,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,21,20002.514138442373
4181,44694,INDORES14DEL03,34.0,4.8,17-03-2022,23:45,23:55,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,15,20002.514138442373
4182,25070,VADRES12DEL02,24.0,4.4,01-04-2022,09:10,09:20,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.514138359787
4183,29652,VADRES20DEL03,20.0,4.9,16-03-2022,19:45,19:50,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,15,20002.5141383411
4184,33680,HYDRES02DEL01,29.0,4.6,13-03-2022,15:15,15:25,Sunny,Medium,2,Snack,motorcycle,0.0,No,Urban,10,20002.514138336817
4185,33041,JAPRES14DEL01,28.0,4.9,16-03-2022,23:10,23:15,Stormy,Low,1,Snack,scooter,1.0,No,Metropolitian,13,20002.514138336817
4186,39288,PUNERES18DEL02,33.0,4.6,31-03-2022,22:40,22:50,Sandstorms,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,20002.514138213897
4187,30714,SURRES05DEL02,39.0,4.1,03-04-2022,09:15,09:20,Stormy,Low,0,Snack,motorcycle,2.0,No,Metropolitian,33,20002.514089766333
4188,28881,BANGRES09DEL01,21.0,4.8,21-03-2022,16:25,16:40,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.514089667493
4189,15527,RANCHIRES02DEL01,30.0,4.5,05-04-2022,10:35,10:40,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,28,20002.514089525965
4190,7540,MUMRES09DEL01,29.0,4.5,23-03-2022,23:20,23:30,Stormy,Low,1,Drinks,motorcycle,0.0,No,Urban,14,20002.514089525965
4191,3785,RANCHIRES09DEL01,30.0,4.6,19-03-2022,11:30,11:45,Sunny,High,2,Drinks,electric_scooter,1.0,No,Urban,22,20002.514089414883
4192,15044,HYDRES03DEL01,39.0,4.3,05-04-2022,13:50,14:05,Sandstorms,High,0,Snack,motorcycle,1.0,No,Metropolitian,37,20002.514089375458
4193,23129,VADRES19DEL01,,,11-03-2022,,08:50,,,3,Snack,scooter,0.0,No,Urban,16,20002.514089321507
4194,19841,BANGRES09DEL03,30.0,5.0,01-04-2022,20:45,20:50,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,28,20002.514089319233
4195,33090,KOLRES18DEL03,26.0,4.8,11-02-2022,17:25,17:40,Sandstorms,Medium,2,Buffet,electric_scooter,0.0,No,Metropolitian,22,20002.514089297605
4196,3356,GOARES09DEL03,37.0,4.5,17-02-2022,23:20,23:35,Cloudy,Low,2,Meal,scooter,0.0,No,Metropolitian,16,20002.514089287524
4197,28790,MYSRES11DEL01,25.0,4.8,25-03-2022,0.75,18:05,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.514089287524
4198,41926,MUMRES17DEL03,36.0,5.0,06-03-2022,18:10,18:20,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,15,20002.51408901945
4199,6921,PUNERES17DEL03,25.0,4.9,15-03-2022,22:25,22:35,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,17,20002.513995929454
4200,28352,HYDRES18DEL03,35.0,4.6,21-03-2022,18:15,18:25,Sunny,Medium,1,Meal,scooter,1.0,No,Urban,19,20002.513995929454
4201,30745,SURRES11DEL02,29.0,4.9,03-03-2022,08:50,09:05,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,18,20002.513995149322
4202,20109,MYSRES20DEL01,34.0,5.0,27-03-2022,19:50,19:55,Sunny,Jam,2,Drinks,scooter,,No,Urban,27,20002.51399407112
4203,9931,PUNERES17DEL01,31.0,4.3,04-04-2022,21:50,22:05,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,36,20002.51399407112
4204,7193,PUNERES02DEL02,38.0,4.9,27-03-2022,23:25,23:30,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,30,20002.513994066187
4205,2789,VADRES04DEL01,21.0,4.9,20-03-2022,23:35,23:45,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.513994066187
4206,43917,AURGRES15DEL02,33.0,4.4,12-02-2022,0.875,21:05,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,48,20002.513994066187
4207,38206,MUMRES01DEL02,32.0,4.9,23-03-2022,22:15,22:30,Stormy,Low,2,Buffet,scooter,1.0,No,Urban,29,20002.513994066187
4208,33076,KNPRES18DEL03,21.0,4.9,17-02-2022,22:10,22:15,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,19,20002.513994066187
4209,6902,CHENRES02DEL02,,,05-04-2022,,19:05,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.513994066187
4210,17446,MUMRES06DEL02,20.0,4.9,09-03-2022,23:10,23:20,Sunny,Low,0,Meal,motorcycle,1.0,No,Urban,16,20002.51399390689
4211,3548,INDORES13DEL01,38.0,4.7,13-03-2022,08:25,08:35,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.51399390689
4212,19815,INDORES14DEL03,36.0,4.9,03-03-2022,17:40,17:55,Fog,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,19,20002.51399390689
4213,10586,RANCHIRES15DEL01,20.0,4.7,01-04-2022,0.458333333,11:10,Fog,Low,2,Drinks,motorcycle,1.0,No,Urban,14,20002.51399390689
4214,2338,HYDRES06DEL02,31.0,4.6,05-03-2022,11:35,11:45,Sandstorms,High,1,Drinks,scooter,1.0,No,Urban,30,20002.51399390689
4215,21299,JAPRES11DEL01,35.0,4.9,25-03-2022,22:15,22:20,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,20,20002.51399383822
4216,5264,PUNERES010DEL01,20.0,4.9,11-03-2022,15:20,15:30,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,23,20002.51399383822
4217,37847,MUMRES15DEL02,26.0,4.9,02-03-2022,20:10,20:20,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.51399383822
4218,28581,AGRRES18DEL02,32.0,4.6,11-02-2022,20:35,20:45,Sunny,Jam,2,Drinks,motorcycle,0.0,No,Urban,15,20002.513993379078
4219,39090,JAPRES05DEL01,36.0,4.4,04-03-2022,21:35,21:50,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,43,20002.513993379078
4220,11963,PUNERES06DEL01,29.0,4.7,12-03-2022,23:25,23:30,Sandstorms,Low,2,Drinks,scooter,0.0,No,Metropolitian,18,20002.513993379078
4221,20940,INDORES04DEL02,20.0,4.9,11-03-2022,23:30,23:40,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Urban,19,20002.513993379078
4222,17227,DEHRES05DEL01,29.0,4.5,12-02-2022,22:20,22:30,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.51399336962
4223,7229,SURRES02DEL01,38.0,4.6,14-03-2022,22:25,22:40,Sandstorms,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,25,20002.51399336247
4224,14896,CHENRES06DEL02,34.0,4.7,20-03-2022,22:50,23:05,Sandstorms,Low,2,Buffet,scooter,0.0,No,Urban,19,20002.51399336247
4225,26346,SURRES17DEL03,36.0,4.6,25-03-2022,21:30,21:45,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40,20002.51399336247
4226,18986,VADRES19DEL02,22.0,4.7,27-03-2022,21:35,21:50,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,48,20002.51399336247
4227,6056,JAPRES13DEL02,24.0,4.8,18-03-2022,20:10,20:25,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,26,20002.513993307904
4228,19709,INDORES20DEL01,28.0,3.9,03-04-2022,11:55,12:05,Sunny,High,0,Meal,motorcycle,1.0,No,Urban,45,20002.513993190696
4229,38497,RANCHIRES03DEL03,21.0,4.8,01-03-2022,20:35,20:50,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.513993190696
4230,28414,BANGRES08DEL03,34.0,4.7,07-03-2022,22:55,23:10,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,14,20002.513993157754
4231,41941,CHENRES08DEL02,37.0,4.1,24-03-2022,17:40,17:55,Sandstorms,Medium,2,Snack,scooter,2.0,No,Metropolitian,32,20002.513993129385
4232,15280,JAPRES03DEL01,25.0,4.8,01-04-2022,08:50,0.375,Cloudy,Low,1,Buffet,motorcycle,1.0,No,Urban,17,20002.513993129385
4233,40436,INDORES04DEL01,25.0,5.0,03-03-2022,10:55,0.458333333,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,22,20002.513993027555
4234,3452,KOCRES08DEL01,33.0,4.8,18-02-2022,17:10,17:15,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,40,20002.513993027555
4235,8569,RANCHIRES03DEL02,36.0,4.6,15-03-2022,08:45,08:55,Windy,Low,1,Snack,scooter,1.0,No,Urban,28,20002.513993027555
4236,17964,RANCHIRES04DEL02,34.0,5.0,12-03-2022,19:25,19:35,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.513993027555
4237,38856,KOLRES02DEL02,39.0,4.1,15-02-2022,20:10,20:25,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.51399300842
4238,7745,PUNERES010DEL01,32.0,5.0,29-03-2022,17:35,17:45,Sunny,Medium,0,Drinks,motorcycle,,No,Metropolitian,31,20002.51399300842
4239,17668,MYSRES02DEL01,23.0,4.6,24-03-2022,0.375,09:15,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,14,20002.51399300842
4240,40319,COIMBRES18DEL02,30.0,4.0,04-04-2022,20:50,0.875,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,38,20002.51399300842
4241,38376,BANGRES010DEL02,32.0,5.0,02-03-2022,17:35,17:40,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.51399220783
4242,30944,SURRES010DEL03,,,13-03-2022,,18:05,Stormy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.51399220783
4243,31907,BANGRES13DEL02,29.0,4.2,03-04-2022,09:20,09:30,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Urban,21,20002.513989150168
4244,2245,MYSRES02DEL01,33.0,4.9,14-03-2022,19:35,19:40,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Urban,43,20002.51398787195
4245,9011,INDORES05DEL02,38.0,4.9,16-03-2022,23:20,23:25,Sunny,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.513987757604
4246,43145,CHENRES05DEL02,21.0,4.5,20-03-2022,18:15,18:25,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,26,20002.513987749644
4247,40128,ALHRES08DEL02,24.0,4.5,11-02-2022,11:30,11:40,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,25,20002.5139869585
4248,30243,MUMRES03DEL02,29.0,4.5,29-03-2022,19:25,19:30,Fog,Jam,0,Drinks,motorcycle,1.0,No,Urban,44,20002.51398682903
4249,15257,JAPRES03DEL03,22.0,5.0,28-03-2022,17:45,17:55,Sandstorms,Medium,1,Drinks,scooter,,No,Urban,25,20002.513967097442
4250,17407,BANGRES02DEL01,25.0,4.9,09-03-2022,14:20,14:30,Fog,High,0,Meal,motorcycle,1.0,No,Urban,21,20002.513967097442
4251,18424,MYSRES06DEL01,28.0,4.1,05-03-2022,13:15,13:20,Windy,High,0,Meal,motorcycle,1.0,No,Urban,37,20002.513967097442
4252,19372,RANCHIRES13DEL03,27.0,4.8,21-03-2022,17:55,18:05,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Urban,11,20002.513967097442
4253,34271,SURRES20DEL01,24.0,4.9,31-03-2022,22:35,22:50,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,22,20002.513967097442
4254,1032,INDORES11DEL03,29.0,4.3,19-03-2022,21:30,21:45,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,44,20002.513967097442
4255,6478,MUMRES07DEL01,37.0,4.6,06-03-2022,18:20,18:35,Sunny,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,38,20002.513967081468
4256,14522,INDORES01DEL03,24.0,4.6,29-03-2022,18:30,18:40,Cloudy,Medium,2,Meal,scooter,2.0,No,Urban,38,20002.513967081468
4257,7671,HYDRES08DEL03,27.0,4.6,07-03-2022,21:35,21:40,Stormy,Jam,1,Meal,scooter,1.0,No,,14,20002.513967081468
4258,38473,BANGRES02DEL03,27.0,4.5,25-03-2022,17:20,17:35,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Urban,26,20002.513967031246
4259,43115,DEHRES11DEL01,38.0,4.8,14-02-2022,23:45,1,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,25,20002.51396675219
4260,2830,JAPRES12DEL02,24.0,4.6,24-03-2022,08:20,08:25,Fog,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.51396675219
4261,37047,PUNERES19DEL02,21.0,4.2,14-03-2022,19:15,19:20,Cloudy,Jam,1,Meal,scooter,1.0,Yes,Urban,43,20002.51396675219
4262,41823,MYSRES20DEL01,23.0,4.7,19-03-2022,09:55,10:10,Windy,Low,1,Snack,scooter,1.0,No,Metropolitian,19,20002.51396667379
4263,14085,JAPRES09DEL03,34.0,4.7,25-03-2022,0.791666667,19:05,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,37,20002.51396667379
4264,28612,COIMBRES16DEL03,30.0,4.7,01-03-2022,22:50,22:55,Fog,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,18,20002.51396667379
4265,30821,COIMBRES20DEL01,22.0,4.9,07-03-2022,0.708333333,17:05,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,19,20002.51396667379
4266,2304,RANCHIRES14DEL02,32.0,4.3,02-04-2022,17:20,17:25,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.51396667379
4267,41268,AGRRES17DEL02,35.0,5.0,14-02-2022,17:15,17:25,Windy,Medium,2,Meal,scooter,0.0,No,Metropolitian,22,20002.513966646686
4268,19713,CHENRES14DEL02,26.0,4.8,18-03-2022,18:10,18:25,Cloudy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,27,20002.513966646686
4269,34909,VADRES03DEL01,34.0,4.4,01-03-2022,15:45,0.666666667,Windy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,31,20002.51396659474
4270,36080,INDORES07DEL03,32.0,4.1,02-03-2022,20:10,20:15,Windy,Jam,0,Meal,motorcycle,0.0,No,Urban,49,20002.51396659474
4271,44646,HYDRES010DEL03,31.0,4.7,24-03-2022,20:10,20:15,Sunny,Jam,2,Meal,electric_scooter,1.0,No,Urban,15,20002.51396659474
4272,532,KOLRES03DEL03,27.0,4.9,18-02-2022,21:25,21:35,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.513966508606
4273,12899,JAPRES07DEL01,32.0,4.0,26-03-2022,0.5,12:10,Cloudy,High,2,Meal,scooter,0.0,No,Metropolitian,38,20002.513966508606
4274,962,INDORES04DEL02,21.0,4.7,16-03-2022,17:10,17:15,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,35,20002.513966508606
4275,33790,KOCRES07DEL03,39.0,4.9,18-02-2022,23:15,23:25,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,19,20002.513966398812
4276,2322,RANCHIRES02DEL02,24.0,5.0,03-03-2022,09:20,09:25,Fog,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,20002.513966398812
4277,28329,BANGRES17DEL01,21.0,4.0,05-04-2022,09:15,09:30,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.513966398812
4278,32412,JAPRES03DEL01,38.0,4.0,01-03-2022,10:30,10:45,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,20002.513966398812
4279,39899,MYSRES14DEL03,31.0,4.6,03-04-2022,21:55,22:10,Sandstorms,Jam,1,Meal,motorcycle,0.0,No,Urban,29,20002.513966398812
4280,44303,SURRES08DEL02,32.0,4.9,16-03-2022,0.75,18:10,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,27,20002.513966377628
4281,3105,MYSRES16DEL01,28.0,4.6,15-03-2022,14:45,14:50,Sandstorms,High,1,Buffet,motorcycle,0.0,No,Metropolitian,11,20002.513966377628
4282,40707,VADRES11DEL01,27.0,4.9,06-04-2022,19:30,19:40,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,49,20002.513966377628
4283,43279,HYDRES07DEL01,23.0,4.7,23-03-2022,0.75,18:05,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,27,20002.513966377628
4284,5089,HYDRES01DEL02,33.0,4.7,11-03-2022,10:45,10:50,Windy,Low,1,Drinks,scooter,0.0,No,Urban,29,20002.513966377628
4285,20146,CHENRES02DEL01,27.0,4.8,25-03-2022,22:50,0.958333333,Sandstorms,Low,1,Drinks,scooter,,No,Urban,13,20002.513966377628
4286,10407,SURRES20DEL01,35.0,4.7,02-04-2022,1,24:05:00,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,37,20002.513966360188
4287,29065,INDORES05DEL03,28.0,4.7,24-03-2022,21:55,22:05,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Urban,10,20002.513966360188
4288,13814,MYSRES010DEL03,24.0,4.7,15-03-2022,19:40,19:50,Stormy,Jam,1,Meal,scooter,0.0,No,Metropolitian,12,20002.513966360188
4289,651,SURRES15DEL01,35.0,4.7,01-04-2022,0.416666667,10:10,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,12,20002.513966360188
4290,27838,VADRES09DEL02,,,13-03-2022,,09:35,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,21,20002.513966360188
4291,13577,MUMRES08DEL03,23.0,4.6,08-03-2022,0.833333333,20:05,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,42,20002.51396581995
4292,23352,BANGRES16DEL02,30.0,4.3,27-03-2022,17:45,17:55,Stormy,Medium,2,Meal,scooter,0.0,No,Metropolitian,34,20002.51396581995
4293,21439,INDORES18DEL03,32.0,4.8,26-03-2022,20:55,0.875,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.51396565473
4294,26203,HYDRES010DEL02,38.0,4.9,03-04-2022,20:35,20:45,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,33,20002.51396565473
4295,35495,PUNERES13DEL02,22.0,5.0,07-03-2022,09:25,09:35,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,14,20002.51396565473
4296,10276,SURRES01DEL03,34.0,4.9,05-04-2022,22:25,22:35,Fog,Low,0,Snack,motorcycle,0.0,No,Urban,29,20002.51396565473
4297,1684,BANGRES19DEL02,21.0,4.9,07-03-2022,08:40,08:45,Sunny,Low,0,Buffet,motorcycle,1.0,No,Urban,14,20002.51396564336
4298,27706,COIMBRES16DEL03,34.0,4.8,05-03-2022,18:40,18:50,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,33,20002.51396564336
